[15Jun2022 13:17:49.072] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [-mixin.config=structure_gel.mixins.json, --gameDir, ., --launchTarget, fmluserdevclient, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, --fml.forgeVersion, 36.2.35, --assetIndex, 1.16, --assetsDir, C:\Users\Barion\.gradle\caches\forge_gradle\assets, --version, MOD_DEV, --username, Dev, --accessToken, ????????, --userProperties, {}]
[15Jun2022 13:17:49.081] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.1.3+8.1.3+main-8.1.x.c94d18ec starting: java version 1.8.0_322 by Temurin
[15Jun2022 13:17:49.909] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[15Jun2022 13:17:49.997] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.4 Source=file:/C:/Users/Barion/.gradle/caches/modules-2/files-2.1/org.spongepowered/mixin/0.8.4/4ec7d77d9ab32596ca0b78bb123956734767e3a/mixin-0.8.4.jar Service=ModLauncher Env=CLIENT
[15Jun2022 13:17:50.118] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Configuration file I:\Coding\Minecraft\Mods\DungeonsEnhanced\run\config\fml.toml is not correct. Correcting
[15Jun2022 13:17:50.138] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [defaultConfigPath] was corrected from null to defaultconfigs
[15Jun2022 13:17:53.805] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmluserdevclient' with arguments [--version, MOD_DEV, --gameDir, ., --assetsDir, C:\Users\Barion\.gradle\caches\forge_gradle\assets, --assetIndex, 1.16, --username, Dev, --accessToken, ????????, --userProperties, {}]
[15Jun2022 13:18:05.159] [Render thread/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[15Jun2022 13:18:05.988] [Render thread/ERROR] [net.minecraft.client.Minecraft/]: Failed to verify authentication
com.mojang.authlib.exceptions.AuthenticationUnavailableException: null
	at com.mojang.authlib.yggdrasil.YggdrasilSocialInteractionsService.checkPrivileges(YggdrasilSocialInteractionsService.java:97) ~[authlib-2.1.28.jar:?]
	at com.mojang.authlib.yggdrasil.YggdrasilSocialInteractionsService.<init>(YggdrasilSocialInteractionsService.java:40) ~[authlib-2.1.28.jar:?]
	at com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.createSocialInteractionsService(YggdrasilAuthenticationService.java:152) ~[authlib-2.1.28.jar:?]
	at net.minecraft.client.Minecraft.createSocialInteractions(Minecraft.java:551) ~[forge-1.16.5-36.2.35_mapped_official_1.16.5-recomp.jar:?]
	at net.minecraft.client.Minecraft.<init>(Minecraft.java:383) ~[forge-1.16.5-36.2.35_mapped_official_1.16.5-recomp.jar:?]
	at net.minecraft.client.main.Main.main(Main.java:149) ~[forge-1.16.5-36.2.35_mapped_official_1.16.5-recomp.jar:?]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:1.8.0_322]
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:1.8.0_322]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:1.8.0_322]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[?:1.8.0_322]
	at net.minecraftforge.userdev.FMLUserdevClientLaunchProvider.lambda$launchService$0(FMLUserdevClientLaunchProvider.java:38) ~[forge-1.16.5-36.2.35_mapped_official_1.16.5-recomp.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:37) [modlauncher-8.1.3.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:54) [modlauncher-8.1.3.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:72) [modlauncher-8.1.3.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:82) [modlauncher-8.1.3.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:66) [modlauncher-8.1.3.jar:?]
	at net.minecraftforge.userdev.LaunchTesting.main(LaunchTesting.java:94) [forge-1.16.5-36.2.35_mapped_official_1.16.5-recomp.jar:?]
[15Jun2022 13:18:05.997] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[15Jun2022 13:18:06.209] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.2.2 build 10
[15Jun2022 13:18:07.741] [modloading-worker-3/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 36.2.35, for MC 1.16.5 with MCP 20210115.111550
[15Jun2022 13:18:07.751] [modloading-worker-3/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v36.2.35 Initialized
[15Jun2022 13:18:08.891] [Render thread/INFO] [com.barion.dungeons_enhanced.DungeonsEnhanced/]: Dungeons Enhanced structures loaded
[15Jun2022 13:18:09.021] [Render thread/INFO] [ModdingLegacy/structure_gel/Compat/]: Checking for biome dictionary registry methods in other mods.
[15Jun2022 13:18:11.346] [Render thread/INFO] [com.mojang.text2speech.NarratorWindows/]: Narrator library for x64 successfully loaded
[15Jun2022 13:18:11.457] [Render thread/INFO] [net.minecraft.resources.SimpleReloadableResourceManager/]: Reloading ResourceManager: Default, Mod Resources
[15Jun2022 13:18:11.612] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Castle.valid_dimensions was corrected from null to its default, minecraft:overworld. 
[15Jun2022 13:18:11.616] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Temple was corrected from null to its default, SimpleCommentedConfig:{}. 
[15Jun2022 13:18:11.616] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Temple.spacing was corrected from null to its default, 32. 
[15Jun2022 13:18:11.616] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Temple.probability was corrected from null to its default, 0.6. 
[15Jun2022 13:18:11.616] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Temple.offset was corrected from null to its default, 10. 
[15Jun2022 13:18:11.616] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Temple.biomes was corrected from null to its default, minecraft:desert. 
[15Jun2022 13:18:11.617] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Temple.is_whitelist was corrected from null to its default, true. 
[15Jun2022 13:18:11.617] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Temple.valid_dimensions was corrected from null to its default, minecraft:overworld. 
[15Jun2022 13:18:11.672] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Tomb was corrected from null to its default, SimpleCommentedConfig:{}. 
[15Jun2022 13:18:11.672] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Tomb.spacing was corrected from null to its default, 29. 
[15Jun2022 13:18:11.673] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Tomb.probability was corrected from null to its default, 0.65. 
[15Jun2022 13:18:11.673] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Tomb.offset was corrected from null to its default, 9. 
[15Jun2022 13:18:11.673] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Tomb.biomes was corrected from null to its default, minecraft:desert. 
[15Jun2022 13:18:11.673] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Tomb.is_whitelist was corrected from null to its default, true. 
[15Jun2022 13:18:11.673] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Desert Tomb.valid_dimensions was corrected from null to its default, minecraft:overworld. 
[15Jun2022 13:18:11.677] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Druid Circle was corrected from null to its default, SimpleCommentedConfig:{}. 
[15Jun2022 13:18:11.677] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Druid Circle.spacing was corrected from null to its default, 36. 
[15Jun2022 13:18:11.684] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Druid Circle.probability was corrected from null to its default, 0.4. 
[15Jun2022 13:18:11.684] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Druid Circle.offset was corrected from null to its default, 12. 
[15Jun2022 13:18:11.684] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Druid Circle.biomes was corrected from null to its default, #structure_gel:neutral_temp, !#structure_gel:wooded, !#structure_gel:mountain, !#structure_gel:beach. 
[15Jun2022 13:18:11.684] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Druid Circle.is_whitelist was corrected from null to its default, true. 
[15Jun2022 13:18:11.684] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Druid Circle.valid_dimensions was corrected from null to its default, minecraft:overworld. 
[15Jun2022 13:18:11.704] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Dungeon Variant was corrected from null to its default, SimpleCommentedConfig:{}. 
[15Jun2022 13:18:11.704] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Dungeon Variant.spacing was corrected from null to its default, 16. 
[15Jun2022 13:18:11.704] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Dungeon Variant.probability was corrected from null to its default, 0.8. 
[15Jun2022 13:18:11.704] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Dungeon Variant.offset was corrected from null to its default, 5. 
[15Jun2022 13:18:11.704] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Dungeon Variant.biomes was corrected from null to its default, #forge:overworld. 
[15Jun2022 13:18:11.705] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Dungeon Variant.is_whitelist was corrected from null to its default, false. 
[15Jun2022 13:18:11.705] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Dungeon Variant.valid_dimensions was corrected from null to its default, minecraft:overworld. 
[15Jun2022 13:18:11.706] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Elders Temple was corrected from null to its default, SimpleCommentedConfig:{}. 
[15Jun2022 13:18:11.706] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Elders Temple.spacing was corrected from null to its default, 34. 
[15Jun2022 13:18:11.707] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Elders Temple.probability was corrected from null to its default, 82.0. 
[15Jun2022 13:18:11.707] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Elders Temple.offset was corrected from null to its default, 11. 
[15Jun2022 13:18:11.707] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Elders Temple.biomes was corrected from null to its default, #structure_gel:ocean. 
[15Jun2022 13:18:11.707] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Elders Temple.is_whitelist was corrected from null to its default, true. 
[15Jun2022 13:18:11.707] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Elders Temple.valid_dimensions was corrected from null to its default, minecraft:overworld. 
[15Jun2022 13:18:11.718] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fishing Ship was corrected from null to its default, SimpleCommentedConfig:{}. 
[15Jun2022 13:18:11.718] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fishing Ship.spacing was corrected from null to its default, 48. 
[15Jun2022 13:18:11.718] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fishing Ship.probability was corrected from null to its default, 68.0. 
[15Jun2022 13:18:11.719] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fishing Ship.offset was corrected from null to its default, 16. 
[15Jun2022 13:18:11.719] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fishing Ship.biomes was corrected from null to its default, #structure_gel:ocean. 
[15Jun2022 13:18:11.719] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fishing Ship.is_whitelist was corrected from null to its default, true. 
[15Jun2022 13:18:11.719] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Fishing Ship.valid_dimensions was corrected from null to its default, minecraft:overworld. 
[15Jun2022 13:18:11.721] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchman was corrected from null to its default, SimpleCommentedConfig:{}. 
[15Jun2022 13:18:11.721] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchman.spacing was corrected from null to its default, 67. 
[15Jun2022 13:18:11.721] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchman.probability was corrected from null to its default, 40.0. 
[15Jun2022 13:18:11.721] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchman.offset was corrected from null to its default, 22. 
[15Jun2022 13:18:11.721] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchman.biomes was corrected from null to its default, #structure_gel:ocean. 
[15Jun2022 13:18:11.721] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchman.is_whitelist was corrected from null to its default, true. 
[15Jun2022 13:18:11.722] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchman.valid_dimensions was corrected from null to its default, minecraft:overworld. 
[15Jun2022 13:18:11.746] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Hay Storage was corrected from null to its default, SimpleCommentedConfig:{}. 
[15Jun2022 13:18:11.746] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Hay Storage.spacing was corrected from null to its default, 24. 
[15Jun2022 13:18:11.746] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Hay Storage.probability was corrected from null to its default, 0.75. 
[15Jun2022 13:18:11.747] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Hay Storage.offset was corrected from null to its default, 8. 
[15Jun2022 13:18:11.747] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Hay Storage.biomes was corrected from null to its default, #structure_gel:savanna. 
[15Jun2022 13:18:11.747] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Hay Storage.is_whitelist was corrected from null to its default, true. 
